,Recency,T,Frequency,Monetary,expctd_num_of_purch,conditional_probability_alive,expct_avg_spend,cltv_half_year,Period
270402,871,1134,5,4090.489,0.6582964450142041,0.7651806920405934,4317.254696337945,2745.945800835098,2014-05-02
270403,480,631,2,1751.4250000000002,0.6374696723021047,0.7958198186686424,2017.1042139680699,1242.5047373863479,2014-05-02
270404,780,1010,7,2703.3035714285716,0.836953172116807,0.7846675960923212,2808.837017552876,2271.3933913639967,2014-05-02
270405,777,903,2,1688.4399999999998,0.5797892150793468,0.8273379503303063,1944.6274227491385,1089.4205577434354,2014-05-02
270406,986,1150,5,3709.4850000000006,0.725277251361359,0.8486603659332858,3915.188340563155,2743.586650333514,2014-05-02
270407,901,902,3,1511.64,0.7112151748839498,0.9060894484012008,1657.3497496567466,1138.9344871681678,2014-05-02
270410,573,996,4,4920.28875,0.45315591408865946,0.544264299554552,5265.862199064769,2305.635590845506,2014-05-02
270413,707,809,4,2087.06875,0.7871263278129925,0.8672251991255633,2234.1188185947976,1699.1676090322567,2014-05-02
270414,252,909,2,1469.65,0.17722417363051698,0.2535903620053493,1692.865937462326,289.8906086720179,2014-05-02
270416,597,964,5,4312.152,0.5584852185830694,0.6031519793285626,4551.171491489983,2455.8793238455883,2014-05-02
270418,483,613,2,1696.1750000000002,0.6562001848807688,0.8114479771446756,1953.528081319885,1238.7047614258527,2014-05-02
270419,1153,1153,9,2120.8633333333332,1.0964274312224893,0.9506430630784237,2184.7831056036885,2314.4205425829227,2014-05-02
270420,23,1010,2,7197.97,0.033660503217513744,0.05039630245310853,8284.439370426155,269.4423089827715,2014-05-02
270421,83,1006,2,680.6800000000001,0.05013035572469704,0.07492325670585967,784.9987632462432,38.023498295355864,2014-05-02
270423,208,1143,3,2458.2566666666667,0.0504440132133405,0.07140203542781694,2694.520541277218,131.3289204642895,2014-05-02
270424,524,765,4,1932.645,0.6868928305562789,0.7407426773465117,2068.8746152325984,1373.1304727573518,2014-05-02
270425,866,1156,6,3803.778333333333,0.6835226907974168,0.7370558191424748,3977.9370402682416,2627.060202447424,2014-05-02
270427,0,965,1,2046.46,0.043432778817301676,0.07240397634393507,2776.803771075825,116.53462729927293,2014-05-02
270428,543,957,6,3013.7033333333334,0.5072548741408767,0.5019865874324024,3151.797415515219,1544.7364284968648,2014-05-02
270430,532,908,5,2774.4339999999997,0.5447462296340679,0.5735292525196922,2928.4466054801287,1541.3706326185024,2014-05-02
270432,422,897,6,1392.8524999999997,0.3825460671397228,0.36834090246746676,1456.9594580673522,538.5235160897554,2014-05-02
270433,986,1144,7,2076.6107142857145,0.8685728237763951,0.8623401980488147,2157.7829867811015,1810.8051180143104,2014-05-02
270437,739,957,5,2027.896,0.7346771670213809,0.7909430424188016,2140.63909399101,1519.5414458304024,2014-05-02
270438,517,1187,3,3376.1433333333334,0.20677148681507407,0.2980191550595218,3700.212997587808,739.2380358325738,2014-05-02
270439,113,1091,2,5087.9725,0.04304957996976531,0.06674216472572297,5856.4668645919655,243.60254017086467,2014-05-02
270441,943,1176,6,1569.6525000000001,0.7352542519609784,0.7993934710300298,1641.8298636064903,1166.3365911219876,2014-05-02
270443,498,1052,5,4266.847,0.2972382439996776,0.3336875377393173,4503.3619770272035,1293.3279694180892,2014-05-02
270445,769,878,4,3419.6987500000005,0.7599009870617617,0.8650711473834224,3660.126040453919,2687.4098304341064,2014-05-02
270446,908,1034,3,6508.081666666666,0.6275713692634912,0.8481562239837925,7131.755114766357,4324.490026033002,2014-05-02
270447,992,1054,7,3753.211428571429,0.9593749415537058,0.9168610705304302,3899.5575109188903,3614.6478257780054,2014-05-02
270448,375,966,3,3191.976666666667,0.24384129221419185,0.31981555123573496,3498.4287968834365,824.2515157947382,2014-05-02
270449,244,1011,4,5349.304999999999,0.09434419592124595,0.11406374738194738,5724.939565471737,521.8656852871025,2014-05-02
270450,1008,1166,6,1456.7583333333332,0.7935210967244952,0.8592062135942345,1523.7824067361864,1168.2616620768526,2014-05-02
270451,161,719,2,2156.4075,0.23278718247132243,0.30406161942716087,2483.1172662792665,558.546089286902,2014-05-02
270453,660,1112,6,3047.7741666666675,0.46119252784351966,0.48826776806946104,3187.423483249325,1420.310913056551,2014-05-02
270455,1067,1128,8,3061.12625,1.0060071858134958,0.9231942371562277,3165.133443812589,3076.4499619437174,2014-05-02
270457,870,1153,8,3901.0643750000004,0.7911512675490163,0.733622364189476,4033.502668061371,3083.169588828184,2014-05-02
270458,822,954,9,3711.5722222222216,1.1041585138007464,0.8783973203172546,3823.1739680829032,4078.681563600782,2014-05-02
270459,512,1107,4,3390.6924999999997,0.26200914936302117,0.3301276873106258,3629.08732604778,918.7157533964255,2014-05-02
270460,607,793,4,972.4000000000001,0.7330320981427035,0.8013982836243206,1041.345364987511,737.5719980916103,2014-05-02
270461,287,421,4,2261.65875,0.9156462650257757,0.8201349829666792,2420.942318639359,2142.0561508157934,2014-05-02
270462,1062,1214,10,3298.3145000000004,1.050612269793489,0.8769775555957968,3387.3404421758464,3438.3596294933322,2014-05-02
270463,651,1058,5,2846.4800000000005,0.5039109047026006,0.567168994436672,3004.475394333135,1462.8143302248297,2014-05-02
270465,482,639,2,2673.5475,0.6312814641596534,0.7914102045324899,3078.1898678662787,1877.7074263941813,2014-05-02
270466,633,996,2,6475.3,0.42727689493427595,0.6357902508616705,7452.863555387893,3076.915128347344,2014-05-02
270469,671,1092,4,1959.9937499999999,0.4575195511942935,0.5728244240533149,2098.139688815528,927.4962305696657,2014-05-02
270470,707,809,4,2429.895,0.7871263278129925,0.8672251991255633,2600.966862194957,1978.1752911367864,2014-05-02
270472,114,902,2,1275.17,0.09119219387725158,0.13006805941577948,1469.0779505407145,129.44688396756317,2014-05-02
270473,725,1041,3,3951.111666666666,0.5134197686707641,0.6959911638772864,4330.183272186857,2148.096613980921,2014-05-02
270476,705,967,5,3370.029,0.6892284193410624,0.7453539175537985,3556.9668078078894,2368.7266770348165,2014-05-02
270477,813,1151,3,6177.686666666667,0.4855217759089914,0.6895218437794731,6769.754258702716,3175.7801865289784,2014-05-02
270478,0,348,1,387.855,0.40630900382807783,0.49069142681818056,529.5957415171849,207.94589507292844,2014-05-02
270480,382,849,4,2527.135,0.38061059019712307,0.4274261460391028,2705.020457156485,994.7963821090935,2014-05-02
270481,830,860,5,1062.126,0.8895326517702146,0.915838821672907,1121.4801759307832,963.9002327523792,2014-05-02
270482,575,782,2,2959.7425000000003,0.5642572663908842,0.7603572411182392,3407.514234983878,1857.8583610343371,2014-05-02
270483,146,1124,3,2526.03,0.03657440909208195,0.05136212079557946,2768.777127136427,97.84431280715896,2014-05-02
270484,943,1113,9,1651.361111111111,1.0027388911898174,0.855000699176379,1701.207414177282,1648.1665906479684,2014-05-02
270485,595,1191,4,1626.83625,0.27411974579803133,0.3576112321305022,1741.6378833507483,461.276276114201,2014-05-02
270486,714,892,3,3355.5166666666664,0.635921758525832,0.806432265025784,3677.613167108918,2259.716489391404,2014-05-02
270489,325,1011,3,2935.2483333333334,0.16562453992893358,0.2216037293918699,3217.1416211015417,514.8391709653122,2014-05-02
270491,744,1126,6,1701.5158333333331,0.5689054629076777,0.6058543877803694,1779.7123744044304,978.2516882606565,2014-05-02
270492,216,1054,2,2748.1349999999998,0.08845710665442755,0.13499194288578184,3164.017646941328,270.427597090471,2014-05-02
270493,221,692,4,4212.53625,0.3445623330542808,0.3582173001549961,4508.517567555013,1501.051953741979,2014-05-02
270494,872,976,4,3062.2312500000003,0.7316462845682887,0.8709767724210513,3277.610836248756,2317.0386165716327,2014-05-02
270496,901,1058,4,2213.8675,0.681714363523503,0.8412155239048327,2369.8023415701987,1560.9339900735188,2014-05-02
270498,0,748,2,2779.6275,0.08790387903968938,0.11649168177578718,3200.256042550794,271.8273600516189,2014-05-02
270500,381,763,2,1750.8725,0.42164843529741813,0.5629275205148438,2016.4684526415879,821.563527552825,2014-05-02
270502,918,1179,3,3639.8700000000003,0.5309949317692513,0.7628281281660195,3989.167972996469,2046.6333366668753,2014-05-02
270503,925,1114,5,1440.0359999999998,0.7189076372724786,0.8286652682702625,1520.2814916934806,1055.9927071584113,2014-05-02
270504,683,1164,2,665.21,0.3377961528002769,0.5398876823455249,767.1974461047513,250.40035723635845,2014-05-02
270505,0,938,1,232.05,0.04795243838912733,0.07897480212603508,318.49891795438134,14.7574965540321,2014-05-02
270506,408,748,4,1549.7625,0.5619811185669819,0.6009650308331309,1659.1635850715827,900.9502916165343,2014-05-02
270511,903,1209,5,3733.5739999999996,0.608891231759086,0.7298837367806765,3940.6090092287295,2318.2598853087134,2014-05-02
270512,990,1167,7,3682.175714285714,0.8471608679506933,0.8491220139834,3825.760454534179,3131.4123195231346,2014-05-02
270515,299,912,3,2635.0566666666664,0.21246212667975833,0.27192440973905274,2888.2333739534147,592.9208365170005,2014-05-02
270516,0,995,1,1623.245,0.03893814610915963,0.06578064987105368,2203.3989240931737,82.90077395146416,2014-05-02
270517,215,978,2,2429.895,0.1164386825620856,0.1718857335610086,2797.8191228877827,314.7755526848028,2014-05-02
270519,1045,1107,4,1292.85,0.7099439880774807,0.8945190176522118,1384.249257474364,949.52340152332,2014-05-02
270520,293,674,3,2391.9566666666665,0.4631221066240686,0.5280242206808835,2621.878229023644,1173.2980333643052,2014-05-02
270522,155,330,2,1526.5575000000001,0.7066482310077772,0.7425028440181601,1758.3493540899567,1200.7434600083711,2014-05-02
270523,530,748,5,4089.6049999999996,0.7862968725141745,0.7668643519688405,4316.321827763061,3279.3414236701256,2014-05-02
270525,572,839,2,4415.58,0.5132627250701317,0.7108449823346201,5082.745330263554,2520.76059076953,2014-05-02
270526,581,672,3,4753.341666666666,0.7532376497255514,0.8579121066152129,5209.155250455101,3791.4016782098947,2014-05-02
270527,720,1085,6,2928.25,0.593998792384898,0.6217218471745621,3062.443386171303,1757.5853382052687,2014-05-02
270530,859,1063,3,2505.7716666666665,0.5831924899796939,0.7981062799476588,2746.580865058946,1547.6686573956163,2014-05-02
270535,1064,1169,11,2906.3509090909088,1.178517142175296,0.9103194294850763,2977.5252749892616,3390.3323754173225,2014-05-02
270536,0,464,1,5077.475,0.27758309674314585,0.359212421218271,6883.46041669831,1846.4411196397766,2014-05-02
270538,852,1025,2,1858.6100000000001,0.5327404420374942,0.8028606020162473,2140.441911305549,1101.7936139335714,2014-05-02
270539,236,401,3,630.2183333333334,0.7911457923851843,0.7751771445691544,691.6105650856222,528.7427134009652,2014-05-02
270540,821,1157,9,1931.54,0.7363533825648331,0.639503814470445,1989.7847488621826,1415.6185628322037,2014-05-02
270541,950,1080,7,2903.782142857143,0.9097002347583251,0.8791478755373646,3017.108710016391,2651.857586463208,2014-05-02
270542,69,757,2,1592.8575,0.12727903939706975,0.1694242969454404,1834.6407132677787,225.6355935432253,2014-05-02
270543,0,696,1,1977.95,0.11871016877276011,0.17412497655332257,2683.981054331897,307.8790842603846,2014-05-02
270544,907,1189,7,2504.0878571428575,0.7383018780518196,0.7467132800828028,2601.877272758423,1855.992973381874,2014-05-02
270547,458,817,2,1910.545,0.44149840844874744,0.6050788807291194,2200.203475994843,938.6142043630986,2014-05-02
270548,184,957,2,7455.4349999999995,0.10756954346392501,0.15731050912142114,8580.704148566696,891.8620504367225,2014-05-02
270549,637,1084,4,2380.17,0.42822467569185185,0.5343278124473673,2547.757637498721,1054.140098320824,2014-05-02
270550,1001,1192,5,4698.902,0.6987951384662836,0.8318957319645517,4959.301493001516,3348.3455087298744,2014-05-02
270551,145,341,3,2847.9533333333334,0.7694437649068334,0.7267943956767394,3121.4959099676694,2320.9872902330676,2014-05-02
270553,643,1148,4,3061.955,0.3670569298625678,0.47047602404635175,3277.3152294448882,1162.2960721847624,2014-05-02
270554,53,218,2,5060.9,0.7560548893872624,0.7387884535288701,5825.314559594355,4256.272574784221,2014-05-02
270555,422,694,4,1605.28875,0.6621050652975404,0.6890474559868652,1718.580552649046,1099.4887895046877,2014-05-02
270558,310,552,3,3759.9466666666667,0.6574431727810776,0.702478299052414,4120.73127185572,2617.842278277277,2014-05-02
270560,369,920,3,987.5016666666667,0.27814767869481544,0.35729982709684766,1083.0719144521038,291.0818455457901,2014-05-02
270561,692,922,7,3957.9521428571425,0.858196088333982,0.7734174070320888,4112.257026765486,3409.8592873602233,2014-05-02
270562,613,823,5,5014.932,0.7760120005439286,0.7850443523055377,5292.802008522368,3968.579847401381,2014-05-02
270563,916,1070,4,2690.95125,0.6802504561627499,0.8437429865016511,2880.315291850195,1893.1201314426473,2014-05-02
270565,1011,1161,5,2212.21,0.730183588421329,0.8582936696569567,2335.142191854221,1647.4293970228923,2014-05-02
270568,908,1157,5,3474.12,0.6656237564549773,0.7811166309082728,3666.8120825004216,2358.1915625404176,2014-05-02
270569,39,955,3,1459.3366666666668,0.03679039264953959,0.0480157016316433,1600.043036656705,56.87825173207154,2014-05-02
270571,787,965,6,6153.376666666666,0.8377304426527115,0.8320174211917891,6434.787700547742,5208.443048005656,2014-05-02
270572,896,1076,4,1021.2962500000001,0.6644046214610929,0.8262051902480612,1093.6677692721428,702.0806913806153,2014-05-02
270573,952,1084,7,3485.8014285714285,0.9069246620002285,0.8779624999840633,3621.7525919951145,3173.5892548553406,2014-05-02
270576,803,1024,5,3871.6990000000005,0.7163913738379303,0.7945188052615673,4086.369724054278,2828.5032741500186,2014-05-02
270577,0,501,1,3490.695,0.24380816933678362,0.32222269862171266,4733.566525661529,1115.2399988564937,2014-05-02
270578,680,965,3,1835.0366666666666,0.5471555348250282,0.7173129966169219,2011.6828060936234,1063.530201200848,2014-05-02
270580,0,91,1,6506.24,0.7772405914977112,0.7898316952947618,8819.263202986998,6624.847393370207,2014-05-02
270581,810,1169,8,2701.310625,0.6638543411660346,0.619661853577979,2793.1384053044367,1791.5132745370913,2014-05-02
270582,810,1216,6,1671.8649999999998,0.5358611297894896,0.5921603263663953,1748.708066808804,905.3695076846232,2014-05-02
270583,618,759,5,3338.647,0.8618037579462678,0.8451002777716973,3523.849973399525,2934.345655296929,2014-05-02
270584,687,1128,5,2876.536,0.46156309726606365,0.5351626965720178,3036.192925879174,1354.0151747039417,2014-05-02
270585,695,829,3,941.8283333333334,0.678350311832914,0.8351479668673955,1033.0294326774194,677.1038151014806,2014-05-02
270586,630,1164,4,2014.69125,0.3366994515382803,0.4344252704134438,2156.6698359813877,701.6012844668676,2014-05-02
270588,907,1135,5,3652.9090000000006,0.686340947495949,0.7981112413594572,3855.4847517706107,2556.7109362424367,2014-05-02
270590,1010,1177,5,3136.653,0.7166280541986638,0.8479162265441698,3310.689504038644,2292.307494446911,2014-05-02
270592,522,860,2,5218.915,0.45655960079352553,0.6386073486012694,6007.142298968164,2650.0704519112483,2014-05-02
270593,540,1123,4,2029.885,0.27758511346252557,0.3521111029982627,2172.928210194126,582.7844903988503,2014-05-02
270594,1005,1181,6,3080.924166666667,0.7776228299945216,0.8471910728214549,3222.0866842879127,2420.82940325133,2014-05-02
270597,881,1103,6,4333.994166666666,0.7614118544538265,0.8030575309385876,4532.3556835465515,3334.3061558667455,2014-05-02
270598,523,821,5,1508.546,0.6657179093667523,0.6728211540467937,1592.5788062469524,1024.4065442079984,2014-05-02
270601,948,1188,2,1840.93,0.47530784237416907,0.7671540842934736,2120.09754885813,973.6494497038774,2014-05-02
270602,892,1212,5,2893.111,0.5956897669312804,0.7149250038588782,3053.6842116582393,1757.5317250973694,2014-05-02
270603,555,688,5,3460.197,0.89574427723827,0.8475546954288679,3652.119402446007,3160.965436486993,2014-05-02
270606,87,742,3,5625.923333333333,0.13796030023089859,0.1628023758375176,6165.208793392416,821.8581141720081,2014-05-02
270607,932,1113,4,1462.7437499999999,0.6551510631636706,0.8275676683967738,1566.0474418531696,991.318774329105,2014-05-02
270608,895,1064,6,4568.254166666667,0.8154735475552859,0.8458997952227089,4777.30897088591,3764.0649284449064,2014-05-02
270612,470,686,3,6410.841666666666,0.6566125976063877,0.7532570634894287,7025.213056794449,4457.260807476143,2014-05-02
270613,465,903,3,3446.4950000000003,0.402779124950199,0.5133778041131194,3777.2945622568786,1470.047283464135,2014-05-02
270615,347,474,4,3070.795,0.8998355404760834,0.8313078800706671,3286.7746471686633,2857.8956514434553,2014-05-02
270616,1080,1170,3,2632.846666666667,0.6080597384389419,0.8703274074464773,2885.811963544963,1695.4387001870507,2014-05-02
270617,1,732,2,4366.96,0.09482515784734755,0.12466785969926764,5026.798333533151,460.59233886777184,2014-05-02
270619,798,860,6,1764.8691666666666,0.9595431183385665,0.9080848058104402,1845.957603055955,1711.4412716382008,2014-05-02
270622,0,1038,1,5994.625,0.03334382183753852,0.05739686458913683,8126.087108592827,261.8088058684193,2014-05-02
270623,612,1129,4,3403.4,0.35184067181931805,0.44742352870846297,3642.6852390257077,1238.322619601978,2014-05-02
270625,1062,1139,5,3704.844,0.7706238234588948,0.8976133307825159,3910.2907805450163,2911.481332428503,2014-05-02
270626,156,761,2,2570.23,0.19533898891121448,0.2605335259911651,2959.3024998141727,558.5700919388623,2014-05-02
270627,0,130,1,1406.665,0.7178969940487594,0.7503931827944581,1909.9593679349505,1325.1578307040238,2014-05-02
270628,0,507,1,6188.0,0.23866211344607285,0.31648783704065614,8388.086712305527,1934.5383981473396,2014-05-02
270631,465,1030,3,1614.405,0.2792962370961253,0.3768101877708381,1769.9453336497859,477.6398221624071,2014-05-02
270632,1064,1215,8,3445.11375,0.9187625234893915,0.8738346621765112,3562.1185520861645,3162.0175656695624,2014-05-02
270633,928,1020,5,2421.276,0.8019657160809192,0.8878709830320946,2555.7656098141692,1980.3672233454322,2014-05-02
270636,233,1050,2,2896.7574999999997,0.09792704535880255,0.14918666928466903,3335.037443764946,315.56075563435223,2014-05-02
270638,706,1148,2,1249.2025,0.36496860635834627,0.579484132156895,1439.1971681960674,507.51604971637084,2014-05-02
270641,930,1166,5,2965.378,0.6738948210498025,0.7937619235658983,3129.946217654966,2037.9341966081538,2014-05-02
270643,65,252,2,4337.125,0.7152624154809811,0.7149048498043664,4992.467221903131,3450.901718767365,2014-05-02
270644,259,423,2,681.785,0.6890186600644871,0.7660657289992413,786.2702858992068,523.5205084346261,2014-05-02
270647,745,877,4,2600.8937499999997,0.7469850254673803,0.8499709836401199,2783.947473789234,2009.3419437499904,2014-05-02
270650,785,1053,2,1281.2475000000002,0.4813314039828541,0.7342306313012131,1476.0713251320149,686.4848911223265,2014-05-02
270652,0,389,1,477.36,0.3569420767114154,0.4419718730286511,650.8641295213488,224.5083066391827,2014-05-02
270653,339,748,4,2164.1425000000004,0.4555953979136089,0.48719946864540625,2316.5931168739635,1019.8093479813103,2014-05-02
270654,716,1185,3,1565.4166666666667,0.3805373143849612,0.5480206327187584,1716.270736262423,631.0301055324309,2014-05-02
270655,880,1105,7,2784.284285714286,0.8197003211470109,0.8006268591267403,2892.9656618314457,2291.1738175173427,2014-05-02
270657,514,733,3,593.7533333333332,0.6432844738365162,0.7557194132828194,651.6572933461564,405.05868576160344,2014-05-02
270658,578,728,5,2377.076,0.8651427846097641,0.8353744314990432,2509.122181069994,2097.47758404824,2014-05-02
270659,899,1216,2,3522.74,0.43520132557996893,0.7104185002085324,4055.355026668883,1705.2552915561394,2014-05-02
270661,499,999,3,3442.0750000000003,0.3422884506338589,0.45556687195286844,3772.4517414399734,1247.6517448828447,2014-05-02
270662,1065,1209,5,2010.658,0.72061119524909,0.8638035243747737,2122.448156780782,1477.7370092200354,2014-05-02
270663,930,1179,6,2407.9791666666665,0.7204507102524108,0.7842619312268664,2518.423703204569,1753.0371993969356,2014-05-02
270664,588,1146,3,3104.681666666667,0.29898821998962943,0.42373562783528523,3402.7830857495637,983.0088490286212,2014-05-02
270666,1078,1209,3,1703.9099999999999,0.585036309965116,0.850765669743818,1868.0124551921106,1055.913617972195,2014-05-02
270667,515,617,2,6358.17,0.6714935407474519,0.8321230600700634,7318.0821541737405,4748.435678463777,2014-05-02
270668,326,925,3,2148.4883333333332,0.2287572308180366,0.2945258558122291,2355.119515692464,520.5588619928687,2014-05-02
270669,65,675,2,3507.27,0.17394437900903006,0.22217777399436656,4037.5537095273917,678.6331715818977,2014-05-02
270670,492,722,4,3711.41875,0.7081588666560965,0.7475053045422929,3972.286825338502,2718.085689929289,2014-05-02
270672,990,1141,5,3249.142,0.7350044238967798,0.8568366541219697,3429.39703019257,2435.3991132077886,2014-05-02
270675,452,947,6,2967.1091666666666,0.3586042664523075,0.3532812538473181,3103.0763607220924,1075.173040691428,2014-05-02
270676,725,849,2,2848.1375000000003,0.5939941781724414,0.8265533780843368,3279.090447034544,1882.038005321316,2014-05-02
270677,569,845,4,4045.4049999999997,0.6345580586932204,0.7112616698606353,4329.675451214886,2654.665169720851,2014-05-02
270678,1138,1212,5,4470.83,0.7499264915974476,0.9000342622320561,4718.621400681572,3418.9499131087114,2014-05-02
270680,0,105,1,1362.465,0.7559547846833989,0.7760889901186029,1850.0737442291904,1351.6694329283587,2014-05-02
270681,293,711,2,1093.3975,0.3832551800525957,0.4985868360826261,1259.9124741281855,466.58608528837976,2014-05-02
270682,356,955,4,2519.9525000000003,0.2287495031900326,0.26976069339224784,2697.3346802559176,596.1711831539278,2014-05-02
270683,662,844,3,1160.6183333333333,0.6451228491488101,0.7999212636213834,1272.7490631142134,793.3643782072874,2014-05-02
270684,281,591,3,8578.483333333334,0.56292353752792,0.6143763288701154,9400.213099084907,5113.220454508628,2014-05-02
270687,683,866,4,3938.49625,0.7155296698048933,0.8099996313129277,4215.275618117979,2914.306766429935,2014-05-02
270688,802,1041,3,2728.9816666666666,0.5670166804487222,0.7686470670676644,2991.143316312645,1638.7322593019276,2014-05-02
270690,655,901,4,3148.145,0.6547109936706492,0.7533185178981608,3369.544552251697,2131.5729420770926,2014-05-02
270692,809,1207,4,4497.9025,0.4788191194984075,0.628725135470435,4813.879395950633,2227.044162277071,2014-05-02
270693,601,751,5,1881.5939999999998,0.8568757183017666,0.8369449653043517,1986.2493448477906,1644.514301778071,2014-05-02
270694,646,1143,4,2018.835,0.37550948139218054,0.4803133222972837,2161.1039380394072,784.0828375267095,2014-05-02
270695,1082,1083,5,1943.032,0.8153869555928782,0.9276247920927423,2051.0837108021938,1615.8929759591242,2014-05-02
270696,588,733,2,719.355,0.6133493411704036,0.8067809559722887,829.5020560999727,491.61708017089796,2014-05-02
270699,595,856,5,3227.7050000000004,0.7103400477226625,0.729969785016411,3406.7749672516456,2338.2373737906614,2014-05-02
270700,641,988,4,2214.1437499999997,0.5415827539028638,0.6481692414701127,2370.0979483740666,1240.2382428465107,2014-05-02
270703,165,531,3,1415.8733333333332,0.47676658885439266,0.5035455625204236,1552.4219652904728,715.2016899336556,2014-05-02
270705,709,892,4,1987.6187499999999,0.7086081712577001,0.8119469978756139,2127.700369202326,1456.788707723347,2014-05-02
270706,954,955,9,3929.9938888888883,1.1940073013961354,0.9503042558664914,4048.1428893819557,4670.109611419987,2014-05-02
270707,570,1059,3,2521.61,0.3577782896344672,0.4887840487649676,2763.934306319522,955.4668067588634,2014-05-02
270708,106,1167,2,6066.450000000001,0.030776623355706273,0.04924978570311722,6982.400173791324,207.63408008362728,2014-05-02
270709,679,802,7,2835.43,1.0240984952032448,0.8722125767129989,2946.0995424284365,2915.1864667453265,2014-05-02
270710,909,1054,6,2534.3175000000006,0.8356580427374009,0.8631124147831465,2650.5290138294117,2140.0582416599605,2014-05-02
270711,0,802,1,4200.105,0.07958751183139205,0.12301951742547457,5694.7307861389745,437.947636063741,2014-05-02
270714,831,831,4,877.64625,0.8250193615964085,0.9186122391760779,939.9522312607946,749.2968713948457,2014-05-02
270716,728,833,4,5131.62,0.7771221189781922,0.8661066814152257,5492.001404023772,4123.8586290744,2014-05-02
270717,76,1004,2,2900.625,0.04840185724416434,0.07227636113092112,3339.4877730503194,156.17960530068666,2014-05-02
270718,713,990,8,3371.769375,0.8245806045152344,0.7129907476083781,3486.291540397938,2777.5425920439657,2014-05-02
270720,121,889,2,5007.86,0.09983745263845846,0.14154693036972815,5764.281472252097,556.0689688471421,2014-05-02
270721,575,1175,2,967.4275,0.25277658293537864,0.40582869173207103,1114.9588916903235,272.31288588782826,2014-05-02
270722,899,1169,7,1815.672857142857,0.7559076918751847,0.7582814189240149,1886.7017996612667,1377.934353410141,2014-05-02
270723,0,568,1,1674.075,0.1913917892567218,0.26249609540229163,2272.267391354798,420.2497322602948,2014-05-02
270724,1025,1152,8,2845.5131250000004,0.9576159738938733,0.8876146799827166,2942.2220215050174,2722.2149102572075,2014-05-02
270725,412,754,2,827.645,0.4606854294725474,0.6123225592832944,954.1112760904153,424.7207058683424,2014-05-02
270726,824,1032,2,1009.4175,0.5154598651609417,0.7791862740427045,1163.2767525029442,579.3734838802698,2014-05-02
270731,0,853,1,209.95,0.06572924887244885,0.10409377994571742,288.55610610150137,18.326903424655438,2014-05-02
270733,811,1059,6,1967.6366666666672,0.7457012512094779,0.7718622192836462,2057.980849408654,1482.7583073705503,2014-05-02
270734,379,1102,2,1869.6599999999999,0.1590958703204979,0.24780376040547952,2153.157137835186,330.98720196658877,2014-05-02
270735,920,1161,4,2756.14625,0.6089878338144165,0.7847744726354635,2950.078497563037,1735.8278205540435,2014-05-02
270737,0,286,1,1310.53,0.48806397250951644,0.5668852148452892,1779.7081363749228,839.4274182098433,2014-05-02
270738,1005,1153,4,3950.6512500000003,0.6625077700004216,0.8509293873446777,4228.2823174881705,2706.5734711525465,2014-05-02
270739,851,1089,2,5661.4675,0.4914124610070928,0.7612191146578344,6516.387121480127,3094.0716134443774,2014-05-02
270740,738,841,4,3950.6512500000003,0.7755212655952224,0.8676169235334403,4228.2823174881705,3168.40728418121,2014-05-02
270741,383,530,4,2283.4825,0.8559539161381464,0.8162292380319811,2444.295256144929,2021.6780442114239,2014-05-02
270742,597,1008,6,1090.8191666666667,0.5179404624536238,0.5243362918150911,1141.139181937992,571.0648238119995,2014-05-02
270743,467,828,4,1414.67625,0.5309744664048833,0.5903640914557584,1514.6118579801418,777.0682963610421,2014-05-02
270744,38,204,3,1961.0066666666664,0.8628353579754423,0.7455595886198013,2149.7031993754135,1792.4920331822427,2014-05-02
270745,0,1058,1,3208.92,0.031042333768898867,0.05389720404411439,4351.79567453731,130.5295979400288,2014-05-02
270748,0,681,1,2646.475,0.12561324459087497,0.1828477741148907,3589.7511128815154,435.72643064746984,2014-05-02
270749,0,368,1,5220.02,0.38172330386167286,0.4666860496773704,7076.591553149386,2610.476035541687,2014-05-02
270750,0,534,1,169.065,0.21662243320366054,0.2916162846267111,233.16190417367352,48.807792413418525,2014-05-02
270751,680,866,4,2329.61625,0.7132420144564151,0.8074099413712882,2493.661592390881,1718.5258758466766,2014-05-02
270752,305,903,3,2165.7999999999997,0.22575225301048388,0.28774131712620743,2374.087230558675,517.8598745012952,2014-05-02
270753,822,1028,3,3011.4933333333333,0.5891665537148592,0.7941774522100689,3300.6802801931517,1878.958773295472,2014-05-02
270754,93,452,2,3739.32,0.4440912607852138,0.5022080166591648,4304.573466649768,1847.2685219274508,2014-05-02
270755,325,458,2,3306.7124999999996,0.7042155883375082,0.7991487659852443,3806.772348014479,2590.535661509645,2014-05-02
270756,1025,1178,5,3890.7050000000004,0.7240803961487206,0.857084742232705,4106.4263984142735,2872.839740414826,2014-05-02
270758,621,1009,4,2247.0175,0.49483793315379454,0.5977420763912135,2405.275158034356,1150.0070793928,2014-05-02
270759,391,858,3,2401.1650000000004,0.36601744733988256,0.4568523444301724,2631.9674390588634,930.8266744152767,2014-05-02
270760,522,1166,3,3310.9483333333333,0.2252354430231448,0.32185493571735885,3628.78139053846,789.7062261153482,2014-05-02
270762,847,951,3,2092.5016666666666,0.658790223814324,0.8582502214064069,2293.7771186783352,1460.087105995453,2014-05-02
