cust_id,RFM_Level_Dec_2014,RFM_Level_May_2014,RFM_Level_Dec_2013
273363,Top,Top,Top
273364,Top,Top,Top
273365,Middle,Middle,Middle
273366,Top,Top,Top
273367,Top,Top,Top
273368,Top,Middle,Middle
273369,Middle,Middle,Middle
273371,Middle,Middle,Middle
273372,Top,Top,Middle
273373,Top,Top,Top
273376,Top,Top,Top
273378,Top,Top,Top
273380,Top,Top,Top
273381,Top,Middle,Middle
273383,Middle,Middle,Middle
273384,Top,Top,Top
273385,Middle,Middle,Top
273386,Top,Top,Middle
273387,Middle,Middle,Top
273389,Middle,Middle,Middle
273391,Middle,Middle,Top
273395,Middle,Middle,Top
273397,Top,Top,Top
273398,Top,Top,Top
273399,Top,Top,Middle
273400,Top,Top,Top
273403,Top,Top,Top
273404,Middle,Low,Low
273410,Top,Top,Top
273411,Middle,Middle,Middle
273414,Top,Middle,Middle
273417,Middle,Top,Top
273420,Middle,Middle,Middle
273421,Low,Low,Low
273422,Middle,Middle,Middle
273423,Top,Top,Top
273426,Middle,Middle,Middle
273428,Middle,Middle,Top
273429,Top,Top,Middle
273435,Middle,Middle,Top
273436,Top,Middle,Low
273437,Top,Top,Top
273439,Top,Top,Top
273440,Middle,Top,Top
273442,Middle,Middle,Middle
273444,Top,Top,Top
273445,Middle,Middle,Middle
273446,Middle,Middle,Middle
273447,Middle,Middle,Middle
273449,Middle,Top,Top
273450,Middle,Middle,Middle
273451,Top,Top,Top
273452,Top,Top,Top
273453,Top,Top,Top
273454,Top,Middle,Middle
273455,Middle,Top,Top
273456,Middle,Middle,Middle
273459,Top,Top,Top
273461,Top,Top,Top
273462,Middle,Middle,Middle
273463,Top,Top,Top
273464,Middle,Middle,Middle
273465,Top,Top,Top
273469,Middle,Middle,Middle
273471,Middle,Middle,Middle
273472,Middle,Middle,Middle
273473,Top,Top,Top
273474,Top,Top,Top
273477,Top,Top,Top
273478,Middle,Middle,Middle
273481,Top,Top,Top
273482,Low,Middle,Middle
273484,Top,Top,Top
273485,Middle,Middle,Middle
273486,Top,Top,Middle
273487,Top,Top,Top
273488,Middle,Middle,Middle
273489,Top,Top,Top
273490,Middle,Middle,Middle
273492,Top,Top,Top
273493,Top,Top,Top
273495,Top,Top,Top
273496,Top,Top,Top
273497,Middle,Middle,Middle
273498,Low,Low,Low
273499,Middle,Middle,Middle
273500,Top,Top,Top
273502,Top,Middle,Middle
273503,Top,Top,Top
273504,Middle,Middle,Middle
273505,Middle,Middle,Middle
273506,Top,Top,Middle
273507,Middle,Low,Middle
273509,Top,Top,Low
273510,Middle,Middle,Middle
273511,Top,Top,Top
273515,Top,Top,Top
273516,Top,Top,Middle
273517,Middle,Middle,Middle
273518,Top,Top,Top
273519,Top,Top,Top
273520,Middle,Middle,Middle
273521,Top,Top,Top
273522,Middle,Middle,Middle
273524,Middle,Middle,Top
273526,Top,Top,Middle
273527,Middle,Middle,Middle
273528,Middle,Middle,Top
273530,Top,Top,Top
273531,Top,Top,Top
273532,Middle,Middle,Middle
273535,Middle,Middle,Low
273536,Top,Top,Middle
273537,Middle,Middle,Middle
273538,Middle,Middle,Middle
273539,Top,Top,Top
273541,Top,Top,Top
273543,Middle,Middle,Middle
273544,Top,Top,Middle
273545,Top,Top,Top
273546,Top,Top,Top
273547,Top,Top,Top
273548,Top,Top,Top
273550,Middle,Middle,Middle
273551,Top,Top,Top
273552,Top,Top,Top
273553,Top,Top,Top
273554,Top,Middle,Top
273555,Middle,Middle,Middle
273556,Top,Middle,Middle
273560,Middle,Middle,Middle
273562,Top,Top,Top
273563,Middle,Middle,Middle
273564,Top,Top,Top
273569,Top,Top,Top
273570,Top,Top,Middle
273572,Middle,Middle,Low
273574,Top,Top,Top
273575,Top,Top,Top
273579,Top,Top,Top
273581,Middle,Top,Top
273582,Middle,Middle,Middle
273583,Middle,Top,Top
273584,Middle,Middle,Top
273586,Top,Top,Top
273587,Top,Top,Top
273588,Middle,Middle,Middle
273592,Top,Top,Top
273595,Top,Middle,Top
273596,Top,Top,Top
273598,Top,Top,Top
273599,Top,Top,Top
273600,Middle,Top,Top
273602,Top,Top,Top
273603,Top,Top,Middle
273606,Middle,Middle,Middle
273608,Middle,Middle,Middle
273610,Middle,Middle,Middle
273612,Top,Top,Top
273613,Top,Top,Top
273615,Top,Top,Top
273616,Top,Top,Top
273618,Low,Middle,Middle
273621,Low,Low,Low
273623,Top,Top,Low
273625,Top,Low,Low
273627,Top,Top,Middle
273631,Top,Middle,Top
273633,Middle,Middle,Top
273634,Top,Top,Top
273635,Low,Low,Low
273637,Middle,Middle,Middle
273638,Middle,Top,Top
273640,Middle,Middle,Middle
273641,Top,Top,Top
273643,Middle,Middle,Middle
273644,Top,Top,Top
273645,Top,Top,Top
273646,Top,Middle,Middle
273647,Top,Top,Top
273648,Middle,Middle,Middle
273649,Middle,Middle,Low
273651,Top,Top,Top
273652,Top,Top,Middle
273653,Top,Top,Top
273656,Top,Top,Top
273659,Top,Top,Top
273660,Top,Top,Middle
273661,Top,Top,Top
273662,Middle,Middle,Top
273663,Middle,Middle,Middle
273664,Top,Top,Top
273666,Top,Top,Top
273667,Top,Top,Middle
273668,Top,Top,Top
273671,Top,Top,Top
273673,Top,Top,Top
273674,Top,Top,Top
273675,Middle,Middle,Middle
273676,Middle,Middle,Middle
273677,Middle,Middle,Middle
273679,Top,Top,Top
273681,Middle,Middle,Middle
273682,Top,Top,Top
273683,Top,Top,Top
273684,Top,Top,Top
273686,Top,Top,Top
273690,Middle,Middle,Middle
273692,Top,Top,Top
273693,Top,Top,Top
273695,Top,Top,Middle
273697,Top,Top,Top
273698,Top,Top,Top
273699,Middle,Middle,Middle
273702,Low,Low,Middle
273703,Middle,Middle,Middle
273705,Top,Top,Top
273707,Top,Top,Low
273708,Top,Top,Top
273709,Top,Top,Top
273711,Middle,Middle,Top
273713,Top,Top,Top
273714,Top,Top,Top
273716,Top,Top,Top
273717,Top,Top,Top
273718,Top,Top,Top
273719,Top,Top,Top
273721,Middle,Middle,Middle
273723,Middle,Middle,Middle
273726,Top,Top,Top
273727,Top,Top,Top
273728,Top,Top,Middle
273729,Middle,Middle,Middle
273730,Middle,Middle,Middle
273731,Top,Top,Top
273732,Top,Top,Top
273733,Top,Top,Top
273734,Top,Top,Top
273737,Top,Top,Top
273739,Top,Top,Top
273740,Top,Top,Top
273741,Top,Top,Top
273744,Top,Top,Top
273745,Top,Top,Middle
273747,Top,Top,Top
273748,Middle,Top,Middle
273752,Middle,Middle,Middle
273754,Middle,Middle,Middle
273756,Middle,Middle,Middle
273757,Middle,Middle,Top
273758,Middle,Middle,Middle
273759,Middle,Middle,Middle
273760,Top,Top,Top
273761,Middle,Middle,Middle
273762,Top,Top,Top
273763,Top,Top,Top
273764,Middle,Middle,Middle
273767,Top,Middle,Top
273768,Top,Top,Top
273769,Middle,Middle,Middle
273770,Middle,Middle,Middle
273771,Top,Top,Low
273774,Middle,Middle,Middle
273775,Middle,Middle,Middle
273776,Top,Top,Top
273780,Top,Top,Middle
273781,Middle,Middle,Middle
273783,Middle,Middle,Top
273784,Top,Top,Top
273785,Top,Top,Top
273787,Top,Top,Top
273790,Middle,Middle,Top
273791,Top,Top,Top
273793,Top,Top,Top
273794,Middle,Middle,Middle
273795,Middle,Middle,Middle
273796,Top,Top,Top
273798,Top,Top,Middle
273799,Top,Top,Top
273801,Middle,Middle,Middle
273802,Low,Low,Middle
273803,Top,Top,Top
273804,Top,Top,Top
273805,Top,Top,Top
273807,Middle,Middle,Middle
273811,Middle,Middle,Top
273813,Top,Top,Top
273814,Top,Top,Top
273815,Top,Top,Top
273817,Top,Top,Top
273819,Middle,Middle,Middle
273821,Middle,Middle,Top
273822,Middle,Middle,Middle
273823,Top,Top,Top
273824,Top,Top,Top
273825,Top,Top,Middle
273828,Middle,Middle,Middle
273829,Middle,Middle,Middle
273831,Top,Top,Top
273832,Top,Top,Top
273833,Top,Top,Top
273835,Top,Top,Top
273836,Top,Top,Top
273837,Top,Top,Top
273839,Middle,Middle,Middle
273840,Top,Top,Middle
273842,Top,Top,Top
273845,Middle,Middle,Middle
273847,Top,Top,Top
273848,Top,Top,Top
273849,Top,Top,Top
273850,Middle,Low,Low
273851,Low,Low,Middle
273853,Middle,Middle,Middle
273856,Top,Top,Top
273857,Top,Top,Top
273860,Middle,Middle,Middle
273861,Top,Top,Top
273862,Top,Top,Top
273867,Middle,Middle,Middle
273868,Middle,Middle,Middle
273872,Top,Top,Top
273873,Middle,Middle,Middle
273875,Middle,Middle,Top
273878,Middle,Top,Top
273879,Top,Top,Middle
273881,Top,Top,Middle
273882,Top,Top,Top
273883,Top,Top,Top
273886,Middle,Middle,Middle
273888,Top,Top,Top
273889,Middle,Middle,Top
273890,Middle,Middle,Top
273891,Middle,Middle,Middle
273894,Top,Top,Top
273896,Top,Top,Top
273897,Middle,Middle,Low
273899,Middle,Middle,Middle
273900,Top,Top,Top
273901,Middle,Middle,Middle
273903,Middle,Middle,Top
273904,Top,Top,Top
273905,Top,Top,Top
273906,Top,Top,Top
273907,Top,Top,Top
273908,Top,Top,Top
273909,Middle,Low,Middle
273910,Top,Top,Top
273911,Top,Top,Middle
273912,Middle,Middle,Top
273913,Top,Top,Top
273914,Middle,Middle,Middle
273915,Middle,Middle,Middle
273916,Top,Top,Top
273917,Top,Top,Top
273918,Top,Top,Top
273922,Middle,Middle,Middle
273924,Top,Top,Top
273927,Top,Top,Middle
273928,Top,Top,Top
273929,Top,Top,Top
273930,Top,Top,Top
273931,Top,Top,Top
273933,Top,Top,Top
273934,Top,Top,Top
273935,Middle,Middle,Top
273936,Top,Top,Top
273937,Low,Low,Low
273938,Top,Top,Top
273939,Top,Top,Top
273941,Middle,Middle,Middle
273945,Top,Top,Top
273946,Top,Middle,Middle
273949,Middle,Middle,Middle
273950,Top,Top,Top
273951,Low,Low,Low
273952,Top,Top,Top
273953,Middle,Middle,Middle
273954,Middle,Middle,Low
273955,Middle,Middle,Middle
273958,Top,Top,Top
273959,Top,Top,Top
273960,Top,Top,Top
273962,Top,Top,Top
273963,Top,Top,Top
273965,Top,Middle,Top
273966,Middle,Middle,Middle
273968,Middle,Middle,Middle
273969,Top,Top,Top
273971,Top,Middle,Top
273972,Top,Top,Top
273973,Middle,Middle,Low
273975,Middle,Middle,Middle
273976,Top,Top,Top
273977,Top,Top,Top
273980,Top,Top,Top
273982,Top,Top,Top
273983,Top,Top,Top
273985,Top,Top,Top
273986,Top,Top,Top
273987,Top,Top,Top
273988,Middle,Middle,Middle
273989,Top,Top,Middle
273991,Middle,Middle,Middle
273992,Top,Top,Top
273993,Top,Top,Top
273995,Middle,Middle,Low
273997,Top,Top,Top
273999,Top,Top,Top
274000,Top,Top,Middle
274003,Top,Top,Middle
274006,Middle,Middle,Top
274008,Top,Top,Top
274009,Top,Top,Top
274010,Middle,Middle,Middle
274013,Top,Top,Top
274014,Middle,Middle,Low
274016,Top,Top,Top
274017,Low,Low,Low
274018,Low,Low,Low
274019,Top,Top,Top
274021,Top,Top,Top
274022,Top,Top,Middle
274023,Top,Top,Top
274024,Top,Top,Top
274025,Middle,Middle,Middle
274027,Top,Top,Top
274028,Middle,Middle,Middle
274029,Top,Top,Top
274033,Top,Top,Top
274034,Low,Low,Low
274035,Low,Low,Low
274040,Middle,Middle,Middle
274042,Middle,Middle,Middle
274044,Top,Top,Top
274045,Top,Top,Top
274046,Top,Top,Top
274047,Top,Top,Top
274048,Top,Top,Top
274049,Middle,Middle,Middle
274052,Top,Top,Top
274053,Top,Top,Top
274054,Middle,Middle,Middle
274055,Top,Top,Top
274056,Top,Middle,Top
274057,Middle,Middle,Middle
274058,Top,Top,Top
274059,Top,Top,Top
274060,Top,Top,Top
274061,Middle,Middle,Middle
274064,Middle,Middle,Middle
274066,Top,Top,Top
274068,Top,Top,Top
274069,Top,Top,Top
274071,Top,Top,Top
274072,Middle,Middle,Top
274073,Top,Top,Top
274074,Top,Top,Top
274075,Middle,Middle,Middle
274076,Top,Top,Top
274077,Top,Middle,Middle
274079,Top,Top,Top
274081,Middle,Middle,Top
274083,Middle,Middle,Top
274084,Top,Top,Top
274086,Top,Top,Top
274087,Low,Low,Low
274090,Top,Top,Top
274091,Low,Low,Low
274092,Top,Top,Middle
274093,Top,Top,Top
274094,Middle,Middle,Middle
274096,Middle,Middle,Top
274098,Top,Top,Top
274099,Top,Middle,Middle
274101,Top,Top,Top
274107,Middle,Middle,Top
274109,Middle,Middle,Middle
274110,Top,Top,Top
274112,Top,Top,Top
274114,Top,Middle,Middle
274115,Middle,Middle,Top
274116,Middle,Middle,Middle
274117,Top,Top,Top
274118,Top,Top,Top
274119,Top,Top,Middle
274121,Top,Top,Middle
274122,Middle,Middle,Low
274128,Middle,Middle,Middle
274129,Middle,Middle,Middle
274130,Top,Top,Top
274134,Top,Top,Top
274136,Middle,Middle,Top
274138,Middle,Middle,Top
274139,Middle,Middle,Middle
274143,Middle,Middle,Top
274144,Top,Top,Top
274145,Top,Top,Top
274147,Top,Top,Top
274148,Top,Top,Top
274149,Middle,Middle,Middle
274150,Top,Top,Middle
274152,Top,Top,Top
274153,Top,Top,Top
274155,Middle,Middle,Top
274156,Top,Top,Top
274158,Middle,Middle,Middle
274160,Middle,Top,Top
274162,Middle,Middle,Top
274163,Top,Top,Top
274166,Middle,Middle,Middle
274168,Top,Top,Middle
274169,Top,Top,Top
274171,Top,Top,Top
274172,Middle,Middle,Middle
274175,Top,Top,Top
274176,Middle,Middle,Top
274177,Top,Top,Top
274180,Top,Top,Top
274181,Top,Top,Top
274182,Middle,Middle,Middle
274183,Top,Top,Middle
274184,Top,Top,Top
274186,Top,Top,Top
274187,Top,Top,Top
274189,Middle,Middle,Middle
274192,Top,Top,Top
274194,Top,Top,Top
274195,Middle,Middle,Middle
274196,Top,Top,Top
274198,Middle,Middle,Middle
274199,Top,Top,Top
274200,Middle,Middle,Middle
274204,Top,Top,Top
274205,Middle,Middle,Middle
274208,Top,Top,Top
274209,Top,Top,Middle
274210,Middle,Middle,Middle
274211,Top,Middle,Middle
274215,Top,Top,Top
274217,Top,Top,Top
274219,Top,Top,Top
274221,Top,Top,Middle
274222,Top,Top,Top
274223,Top,Top,Middle
274224,Top,Top,Top
274225,Middle,Middle,Middle
274226,Top,Top,Top
274227,Top,Top,Top
274229,Low,Low,Low
274231,Middle,Middle,Middle
274232,Middle,Middle,Top
274234,Top,Top,Top
274236,Top,Top,Top
274237,Top,Middle,Middle
274239,Top,Top,Top
274243,Top,Top,Middle
274244,Top,Top,Top
274246,Top,Top,Middle
274247,Middle,Middle,Low
274248,Top,Top,Top
274250,Top,Middle,Middle
274251,Top,Top,Top
274255,Middle,Middle,Middle
274258,Top,Top,Top
274259,Top,Top,Top
274260,Middle,Middle,Middle
274261,Middle,Middle,Top
274263,Top,Top,Top
274264,Top,Top,Top
274265,Middle,Middle,Middle
274267,Middle,Middle,Middle
274268,Middle,Middle,Middle
274269,Middle,Middle,Middle
274270,Middle,Middle,Top
274272,Middle,Middle,Middle
274273,Middle,Middle,Middle
274274,Top,Top,Top
274275,Middle,Middle,Low
274277,Top,Top,Top
274278,Middle,Middle,Middle
274279,Top,Top,Top
274281,Top,Top,Top
274284,Middle,Middle,Middle
274288,Middle,Middle,Middle
274292,Top,Middle,Middle
274293,Middle,Low,Middle
274294,Top,Top,Top
274295,Top,Top,Top
274296,Top,Top,Top
274299,Middle,Middle,Top
274301,Top,Top,Middle
274302,Top,Top,Top
274303,Top,Top,Middle
274304,Middle,Middle,Top
274305,Middle,Middle,Top
274306,Top,Top,Top
274308,Top,Top,Middle
274309,Top,Top,Middle
274310,Top,Top,Top
274311,Middle,Middle,Middle
274313,Top,Top,Top
274314,Low,Low,Low
274315,Top,Top,Middle
274317,Top,Top,Middle
274318,Top,Top,Middle
274319,Top,Top,Top
274320,Middle,Middle,Middle
274321,Top,Top,Top
274322,Top,Top,Top
274323,Top,Top,Top
274325,Top,Top,Top
274326,Top,Top,Top
274327,Top,Top,Top
274328,Top,Top,Top
274329,Middle,Middle,Middle
274331,Top,Top,Top
274332,Middle,Middle,Middle
274334,Top,Top,Top
274335,Middle,Middle,Low
274336,Middle,Middle,Middle
274338,Top,Top,Top
274339,Middle,Middle,Middle
274340,Middle,Middle,Middle
274343,Middle,Middle,Low
274345,Top,Top,Top
274348,Top,Top,Top
274350,Low,Low,Low
274351,Top,Top,Top
274355,Top,Top,Middle
274356,Middle,Middle,Top
274357,Top,Top,Top
274358,Middle,Low,Low
274359,Top,Top,Top
274361,Top,Top,Top
274362,Top,Top,Top
274363,Middle,Top,Top
274364,Top,Top,Top
274365,Top,Top,Top
274366,Middle,Middle,Top
274367,Middle,Middle,Top
274369,Top,Top,Middle
274370,Top,Top,Top
274371,Top,Top,Top
274373,Middle,Middle,Middle
274374,Middle,Middle,Middle
274375,Top,Top,Middle
274376,Middle,Middle,Top
274377,Low,Low,Low
274380,Top,Top,Top
274381,Middle,Middle,Middle
274383,Middle,Middle,Top
274384,Middle,Middle,Middle
274385,Top,Top,Top
274386,Top,Top,Top
274389,Low,Low,Low
274390,Middle,Middle,Top
274395,Middle,Middle,Middle
274398,Top,Top,Middle
274400,Middle,Middle,Top
274402,Top,Top,Top
274403,Top,Top,Top
274406,Top,Top,Top
274407,Middle,Middle,Middle
274408,Top,Top,Middle
274410,Top,Top,Middle
274411,Top,Top,Top
274412,Middle,Middle,Middle
274413,Middle,Middle,Middle
274414,Top,Top,Top
274415,Low,Low,Low
274420,Top,Top,Top
274422,Middle,Middle,Top
274423,Middle,Middle,Top
274425,Top,Top,Middle
274426,Top,Top,Top
274427,Low,Low,Low
274428,Top,Top,Top
274429,Top,Top,Top
274431,Top,Top,Top
274432,Top,Top,Top
274433,Top,Top,Top
274435,Middle,Middle,Top
274436,Middle,Middle,Middle
274437,Middle,Middle,Middle
274438,Middle,Middle,Middle
274440,Top,Top,Top
274441,Middle,Middle,Middle
274445,Top,Top,Middle
274448,Middle,Middle,Middle
274449,Middle,Middle,Middle
274450,Middle,Top,Middle
274451,Middle,Middle,Middle
274452,Top,Top,Top
274455,Top,Middle,Middle
274456,Top,Top,Top
274457,Top,Top,Top
274459,Top,Middle,Middle
274460,Top,Top,Top
274461,Top,Top,Top
274462,Top,Top,Top
274463,Top,Top,Top
274465,Top,Top,Top
274468,Middle,Middle,Middle
274470,Top,Top,Top
274471,Top,Top,Top
274474,Middle,Middle,Low
274475,Top,Top,Top
274476,Top,Top,Top
274477,Top,Top,Middle
274478,Low,Low,Low
274479,Top,Top,Middle
274480,Top,Top,Middle
274481,Top,Top,Top
274482,Middle,Middle,Top
274483,Low,Low,Low
274484,Middle,Middle,Middle
274486,Top,Top,Middle
274487,Top,Top,Top
274488,Middle,Middle,Top
274489,Top,Middle,Top
274490,Middle,Middle,Top
274492,Top,Top,Top
274493,Middle,Middle,Top
274494,Middle,Middle,Middle
274496,Top,Top,Top
274500,Top,Top,Top
274503,Middle,Middle,Middle
274505,Middle,Middle,Middle
274507,Top,Middle,Top
274509,Middle,Low,Low
274510,Top,Top,Top
274511,Top,Top,Middle
274512,Top,Top,Top
274515,Top,Top,Middle
274517,Middle,Middle,Middle
274518,Top,Top,Top
274519,Top,Top,Top
274521,Top,Top,Top
274522,Top,Top,Top
274523,Top,Top,Top
274524,Top,Top,Top
274525,Top,Top,Middle
274526,Top,Middle,Middle
274527,Middle,Middle,Middle
274529,Middle,Middle,Middle
274533,Top,Middle,Top
274534,Middle,Middle,Middle
274535,Low,Low,Low
274537,Top,Top,Top
274539,Top,Top,Middle
274540,Top,Top,Top
274541,Middle,Middle,Middle
274542,Top,Top,Top
274543,Low,Low,Low
274544,Middle,Top,Middle
274546,Low,Low,Low
274548,Top,Top,Top
274549,Middle,Middle,Middle
274550,Middle,Middle,Middle
274551,Top,Top,Top
274552,Middle,Middle,Top
274554,Top,Top,Top
274556,Top,Top,Middle
274558,Middle,Middle,Low
274559,Middle,Top,Top
274561,Top,Top,Top
274562,Top,Top,Middle
274565,Middle,Middle,Middle
274566,Top,Top,Top
274567,Middle,Middle,Middle
274568,Middle,Middle,Middle
274569,Top,Top,Top
274572,Top,Top,Top
274573,Top,Top,Top
274575,Top,Top,Top
274576,Top,Top,Top
274577,Top,Top,Top
274579,Top,Top,Top
274580,Top,Top,Middle
274582,Low,Low,Low
274583,Top,Top,Top
274587,Top,Top,Top
274589,Middle,Middle,Middle
274590,Middle,Middle,Top
274591,Top,Top,Top
274592,Top,Top,Top
274593,Middle,Middle,Middle
274594,Top,Top,Top
274596,Top,Top,Top
274597,Middle,Middle,Middle
274598,Top,Top,Top
274600,Middle,Middle,Middle
274601,Middle,Middle,Middle
274602,Top,Top,Top
274603,Top,Top,Top
274604,Top,Top,Top
274605,Top,Top,Top
274608,Top,Top,Top
274609,Top,Top,Middle
274613,Middle,Middle,Middle
274615,Top,Top,Top
274616,Top,Top,Top
274618,Top,Top,Top
274621,Top,Top,Middle
274624,Top,Middle,Top
274625,Top,Top,Top
274626,Middle,Middle,Middle
274627,Top,Top,Top
274628,Top,Top,Top
274629,Top,Top,Top
274630,Top,Top,Top
274632,Top,Top,Middle
274633,Top,Top,Top
274638,Top,Top,Middle
274640,Middle,Middle,Top
274641,Top,Top,Top
274644,Middle,Middle,Middle
274645,Top,Top,Top
274646,Top,Top,Top
274647,Top,Top,Top
274648,Middle,Middle,Middle
274649,Top,Top,Middle
274650,Top,Top,Top
274651,Middle,Middle,Middle
274652,Top,Top,Top
274653,Top,Top,Top
274654,Top,Top,Top
274655,Top,Top,Top
274656,Middle,Low,Middle
274657,Top,Top,Top
274661,Middle,Middle,Low
274662,Middle,Middle,Low
274663,Top,Top,Top
274665,Top,Top,Top
274666,Middle,Middle,Middle
274668,Top,Top,Top
274669,Middle,Middle,Middle
274671,Middle,Middle,Middle
274673,Middle,Middle,Middle
274675,Top,Top,Top
274678,Top,Top,Top
274679,Middle,Middle,Top
274681,Middle,Middle,Top
274682,Top,Top,Top
274685,Top,Top,Top
274686,Middle,Middle,Middle
274687,Middle,Middle,Middle
274688,Top,Top,Top
274689,Middle,Middle,Low
274692,Top,Top,Top
274693,Top,Middle,Middle
274694,Middle,Middle,Middle
274699,Top,Top,Top
274700,Top,Top,Top
274701,Middle,Top,Top
274702,Top,Top,Top
274703,Top,Top,Top
274706,Top,Top,Middle
274707,Top,Top,Top
274708,Middle,Middle,Middle
274715,Top,Top,Middle
274716,Top,Top,Top
274717,Middle,Middle,Middle
274718,Top,Top,Middle
274719,Middle,Middle,Top
274722,Top,Top,Top
274723,Middle,Middle,Middle
274724,Middle,Middle,Top
274725,Top,Top,Top
274727,Middle,Middle,Middle
274728,Middle,Middle,Middle
274729,Middle,Middle,Middle
274731,Middle,Middle,Middle
274734,Top,Top,Middle
274736,Top,Top,Top
274737,Middle,Middle,Middle
274738,Middle,Middle,Middle
274739,Top,Top,Middle
274740,Middle,Middle,Middle
274743,Top,Top,Top
274744,Middle,Middle,Middle
274747,Top,Top,Middle
274748,Middle,Middle,Middle
274750,Top,Top,Top
274751,Middle,Middle,Low
274755,Top,Top,Top
274756,Top,Top,Middle
274757,Top,Middle,Middle
274758,Middle,Middle,Middle
274759,Top,Top,Top
274760,Middle,Middle,Middle
274761,Top,Top,Top
274762,Middle,Middle,Middle
274766,Top,Top,Top
274767,Middle,Middle,Top
274769,Top,Top,Top
274770,Middle,Middle,Middle
274772,Top,Top,Top
274773,Middle,Middle,Middle
274778,Top,Top,Top
274780,Top,Top,Top
274782,Top,Top,Top
274784,Top,Top,Top
274786,Top,Top,Top
274787,Top,Top,Top
274788,Top,Top,Top
274789,Top,Top,Top
274790,Top,Top,Top
274791,Top,Top,Top
274792,Top,Top,Top
274795,Top,Top,Top
274796,Top,Top,Top
274798,Middle,Middle,Top
274799,Top,Top,Middle
274801,Top,Top,Top
274802,Top,Top,Top
274803,Top,Top,Middle
274804,Top,Top,Top
274805,Top,Top,Top
274806,Top,Top,Top
274807,Middle,Middle,Middle
274808,Top,Top,Top
274809,Top,Top,Top
274810,Top,Top,Top
274811,Top,Top,Middle
274812,Top,Top,Top
274813,Top,Top,Middle
274814,Top,Middle,Middle
274815,Top,Top,Top
274816,Middle,Middle,Top
274817,Top,Top,Top
274818,Top,Top,Middle
274821,Top,Top,Top
274822,Middle,Middle,Middle
274824,Top,Top,Top
274825,Middle,Middle,Top
274826,Middle,Middle,Middle
274827,Middle,Middle,Middle
274828,Top,Top,Middle
274829,Top,Top,Top
274830,Middle,Middle,Middle
274832,Top,Top,Middle
274833,Middle,Middle,Middle
274834,Top,Top,Middle
274835,Middle,Middle,Middle
274837,Top,Top,Middle
274838,Top,Top,Top
274839,Top,Top,Middle
274840,Top,Top,Top
274842,Top,Top,Top
274844,Top,Top,Middle
274845,Middle,Middle,Middle
274849,Middle,Middle,Middle
274852,Low,Low,Low
274853,Top,Top,Top
274854,Top,Top,Top
274858,Top,Top,Middle
274860,Top,Top,Top
274861,Middle,Middle,Middle
274862,Top,Top,Top
274863,Middle,Middle,Middle
274864,Top,Top,Top
274865,Top,Top,Top
274866,Middle,Middle,Middle
274868,Middle,Middle,Low
274869,Low,Low,Low
274870,Top,Top,Top
274873,Middle,Middle,Middle
274875,Top,Top,Top
274876,Middle,Middle,Middle
274877,Middle,Middle,Middle
274878,Top,Top,Middle
274880,Top,Top,Middle
274881,Middle,Middle,Middle
274883,Middle,Middle,Middle
274884,Middle,Middle,Middle
274885,Middle,Middle,Middle
274886,Top,Top,Top
274894,Top,Top,Top
274896,Top,Top,Top
274897,Top,Middle,Middle
274899,Middle,Middle,Top
274900,Middle,Middle,Top
274901,Top,Top,Middle
274902,Middle,Top,Top
274904,Middle,Middle,Middle
274909,Middle,Middle,Middle
274913,Top,Middle,Top
274914,Top,Top,Top
274915,Middle,Middle,Middle
274917,Middle,Middle,Middle
274918,Top,Top,Top
274919,Middle,Middle,Middle
274921,Middle,Middle,Middle
274923,Top,Top,Top
274924,Middle,Middle,Top
274925,Middle,Middle,Top
274926,Top,Top,Top
274927,Top,Top,Middle
274929,Top,Top,Top
274930,Top,Top,Top
274931,Middle,Middle,Middle
274933,Middle,Middle,Middle
274934,Top,Top,Top
274935,Middle,Middle,Middle
274937,Top,Top,Top
274938,Low,Low,Middle
274939,Middle,Top,Top
274940,Top,Top,Top
274941,Top,Top,Middle
274942,Top,Top,Middle
274943,Top,Top,Top
274944,Middle,Middle,Middle
274946,Middle,Middle,Middle
274948,Top,Middle,Top
274952,Top,Top,Top
274954,Middle,Middle,Middle
274955,Top,Top,Top
274956,Top,Top,Top
274959,Top,Top,Top
274960,Middle,Middle,Middle
274961,Middle,Middle,Middle
274963,Top,Middle,Low
274964,Top,Top,Top
274966,Top,Top,Top
274968,Middle,Middle,Top
274969,Top,Top,Top
274970,Top,Top,Top
274972,Top,Top,Top
274975,Top,Top,Middle
274976,Top,Top,Top
274977,Top,Top,Top
274978,Top,Top,Top
274979,Middle,Middle,Middle
274981,Top,Top,Top
274982,Top,Top,Middle
274983,Middle,Middle,Middle
274984,Top,Top,Top
274986,Top,Top,Middle
274987,Top,Top,Top
274988,Middle,Middle,Middle
274990,Middle,Middle,Middle
274991,Top,Top,Middle
274993,Middle,Top,Top
274994,Middle,Middle,Middle
274999,Top,Top,Middle
275000,Middle,Middle,Top
275002,Middle,Top,Top
275006,Top,Top,Top
275007,Top,Top,Top
275008,Middle,Middle,Top
275009,Middle,Middle,Middle
275010,Top,Middle,Middle
275011,Middle,Middle,Middle
275012,Top,Top,Middle
275014,Top,Top,Top
275016,Top,Top,Top
275017,Middle,Middle,Middle
275018,Top,Top,Top
275019,Middle,Middle,Middle
275020,Top,Top,Top
275022,Top,Top,Middle
275023,Top,Top,Top
275024,Top,Top,Top
